Code INSEE,Année,Nombre incendies,Surface parcourue (km2)
06007,2009,3,0.0016
06007,2011,1,0.004
06007,2012,1,0.004422
06007,2014,2,0.01
06007,2017,3,0.01089
06007,2022,1,0.0005
06008,2009,1,9.999999999999999e-05
06008,2010,1,0.2291
06009,2007,1,0.33999999999999997
06009,2008,3,0.0165
06009,2015,1,0.0327
06009,2017,1,0.01027
06009,2023,1,0.7512
06010,2006,1,0.0003
06010,2007,1,0.00019999999999999998
06010,2009,2,0.003
06010,2010,2,0.0005499999999999999
06010,2019,1,2.4999999999999998e-05
06010,2021,1,0.0062
06010,2023,1,2e-06
06011,2006,2,0.0035
06012,2006,2,0.0023
06012,2011,1,0.0005
06012,2015,1,0.005
06012,2017,2,0.01457
06013,2006,1,0.0034999999999999996
06013,2007,6,0.0364
06013,2008,1,0.006
06013,2009,5,0.13419999999999999
06013,2010,1,0.001
06013,2011,2,0.057784999999999996
06013,2012,3,0.0046
06013,2014,1,0.0774
06013,2016,4,5.207777999999999
06013,2017,1,0.0030199999999999997
06013,2019,4,0.0643
06013,2022,1,0.0009
06013,2023,1,0.0007999999999999999
06015,2006,1,0.00039999999999999996
06015,2007,1,0.003
06015,2008,1,0.006
06015,2012,1,0.0015
06015,2015,1,0.00019999999999999998
06015,2019,2,0.00102
06015,2021,1,0.0015
06016,2007,3,0.00018999999999999998
06016,2011,1,0.012575999999999999
06016,2016,2,0.00023999999999999998
06016,2017,2,0.014699999999999998
06017,2007,1,0.009
06017,2008,3,0.055
06017,2009,2,0.007
06017,2011,1,0.010405
06017,2014,2,0.0102
06017,2017,2,0.04736
06017,2020,1,0.01
06017,2021,3,0.0175
06018,2006,1,0.0015
06018,2007,1,0.0005
06018,2008,1,0.0005
06018,2009,2,0.0005499999999999999
06018,2011,1,0.003
06018,2017,1,0.000759
06018,2019,1,0.0005
06018,2022,2,0.0027
06018,2023,2,0.00031999999999999997
06019,2006,2,0.0416
06019,2011,2,0.0033
06019,2014,1,0.0012
06019,2016,2,0.003988
06019,2017,1,0.00026
06019,2019,1,0.005
06019,2022,1,0.00019999999999999998
06019,2023,1,1.9999999999999998e-05
06020,2008,1,0.049999999999999996
06020,2009,2,0.0332
06020,2010,1,0.0006
06020,2011,1,0.001
06020,2015,2,0.0021999999999999997
06020,2019,1,3e-06
06020,2020,2,0.017199999999999997
06020,2021,1,0.0005
06020,2022,1,2.9999999999999997e-05
06020,2023,1,0.0005
06021,2007,2,0.00105
06021,2008,1,0.00019999999999999998
06021,2009,2,1.9999999999999998e-05
06021,2011,1,0.0005
06021,2012,1,0.0025
06021,2017,1,0.00635
06021,2019,1,0.0005
06021,2020,1,0.005
06021,2022,2,0.00425
06022,2006,2,0.01
06022,2009,1,0.111328
06022,2010,2,0.123268
06022,2017,1,0.31048
06022,2019,1,0.0025
06022,2020,1,0.16499999999999998
06022,2023,2,0.06799999999999999
06023,2006,1,0.1225
06023,2007,5,0.01155
06023,2008,4,0.3511
06023,2009,8,0.020876000000000002
06023,2010,1,0.001045
06023,2011,3,0.9153819999999999
06023,2012,3,0.0109
06023,2013,1,0.00039999999999999996
06023,2015,3,0.063
06023,2016,4,2.03951
06023,2018,1,0.001
06023,2020,2,0.031
06023,2021,4,0.00835
06023,2022,2,0.014499999999999999
06023,2023,4,0.00246
06024,2008,1,0.006
06024,2009,1,0.005
06024,2012,1,0.0060999999999999995
06024,2014,2,0.0843
06024,2016,4,0.001704
06024,2021,1,0.042499999999999996
06024,2023,1,0.20199999999999999
06025,2006,1,0.005
06025,2007,2,0.011799999999999998
06025,2014,2,0.02945
06025,2015,1,0.00039999999999999996
06025,2023,1,0.06
06026,2007,1,0.0003
06026,2009,2,0.008
06026,2012,1,0.008
06026,2014,1,0.001
06026,2015,1,0.00019999999999999998
06027,2006,2,0.06449999999999999
06027,2007,1,0.001
06027,2008,1,0.0003
06027,2010,2,0.008
06027,2011,1,0.00039999999999999996
06027,2012,1,0.001
06027,2014,1,0.006
06027,2016,2,0.022482
06027,2017,1,0.0005
06027,2021,1,0.001
06027,2023,1,0.0629
06028,2007,1,2.9999999999999997e-05
06028,2019,1,0.00039999999999999996
06029,2006,2,0.001
06029,2007,2,0.00303
06029,2009,2,0.0070999999999999995
06029,2012,1,0.0006
06029,2017,1,0.00243
06029,2020,1,0.001
06029,2022,2,7e-05
06029,2023,1,9.999999999999999e-06
06030,2006,1,0.001
06030,2007,3,0.00605
06030,2020,1,0.00039999999999999996
06030,2023,2,0.00102
06031,2007,3,0.0405
06031,2008,1,0.11005
06031,2010,2,0.0023
06031,2014,1,0.00019999999999999998
06031,2019,1,0.0003
06031,2020,1,0.005
06031,2023,1,0.00015
06032,2012,1,0.00019999999999999998
06032,2022,1,1.9999999999999998e-05
06033,2006,1,0.00019999999999999998
06033,2007,4,0.0009
06033,2008,2,0.0009
06033,2009,1,0.0005
06033,2010,1,0.0003
06033,2011,1,0.0007999999999999999
06033,2017,1,0.70787
06033,2019,2,0.0055
06033,2020,1,0.0006
06033,2022,2,0.0026
06034,2006,1,0.0007999999999999999
06034,2007,2,0.15002
06034,2009,1,0.0009
06034,2010,1,0.00019999999999999998
06034,2013,1,9.999999999999999e-05
06034,2015,3,0.0015
06034,2016,2,0.0035499999999999998
06034,2017,1,0.90698
06034,2021,1,0.001
06035,2011,1,0.0015
06035,2012,2,0.12440999999999999
06035,2019,1,0.00015
06035,2021,1,0.0007
06035,2023,1,0.00019999999999999998
06036,2008,1,0.004
06036,2010,1,0.008
06036,2015,1,0.0005
06037,2006,2,0.0007
06037,2008,1,0.0015
06037,2009,1,0.00019999999999999998
06037,2011,1,0.0003
06037,2017,2,0.00426
06037,2019,2,0.0025
06037,2023,2,0.0007999999999999999
06038,2009,1,0.0005
06038,2021,2,0.0009
06038,2023,1,0.0029
06039,2007,2,0.0032
06039,2009,1,0.003
06039,2010,1,3.9999999999999996e-05
06039,2012,1,4.9999999999999996e-05
06039,2018,1,0.0015
06039,2021,1,0.00025
06039,2023,1,0.00039999999999999996
06041,2012,2,0.00934
06041,2017,3,0.06226
06041,2018,4,0.02933
06041,2020,1,0.022
06041,2021,1,0.00019999999999999998
06041,2022,3,0.0039
06042,2008,2,0.006022
06042,2012,2,0.518481
06042,2015,1,0.012199999999999999
06042,2017,2,0.08848199999999999
06042,2018,1,0.005
06042,2019,1,1.3699999999999999
06042,2020,1,4.9999999999999996e-05
06042,2022,1,0.00039999999999999996
06042,2023,1,9.999999999999999e-05
06043,2006,2,0.00205
06043,2007,1,0.0003
06043,2008,2,0.5102
06043,2009,1,1.9999999999999998e-05
06043,2016,2,5.9999999999999995e-05
06043,2017,2,0.0005499999999999999
06043,2020,1,0.00019999999999999998
06043,2023,2,0.0052
06044,2007,3,0.0051
06044,2012,1,0.0055
06044,2020,1,0.0015
06045,2016,2,1.9999999999999998e-05
06046,2006,2,0.0015
06046,2007,3,0.007
06046,2012,1,0.013
06046,2014,1,0.00019999999999999998
06046,2017,2,0.007879999999999998
06046,2019,3,0.00512
06046,2022,1,0.00039999999999999996
06046,2023,1,0.00019999999999999998
06047,2022,1,0.00015
06047,2023,1,0.0003
06048,2006,2,0.00039999999999999996
06048,2007,5,0.007634999999999999
06048,2008,1,0.0015
06048,2010,1,0.00039999999999999996
06048,2011,2,0.0026
06048,2012,1,0.0007999999999999999
06048,2020,1,0.0015
06048,2021,1,5.9999999999999995e-05
06048,2022,3,0.0016
06048,2023,2,0.0003
06049,2006,1,0.013
06049,2008,1,0.06699999999999999
06049,2009,1,0.00019999999999999998
06049,2011,1,0.00039999999999999996
06049,2015,1,0.005
06049,2016,4,0.185942
06049,2017,8,0.17828
06049,2018,1,0.0011099999999999999
06049,2019,2,0.04
06049,2020,2,0.031
06049,2021,2,0.043199999999999995
06049,2023,1,0.06999999999999999
06050,2006,1,0.0007
06050,2007,1,0.020999999999999998
06050,2008,9,0.44871999999999995
06050,2009,2,0.1322
06050,2010,1,0.00019999999999999998
06050,2011,6,0.18540199999999998
06050,2012,4,0.5534
06050,2013,1,0.00015
06050,2014,1,0.001
06050,2016,4,0.063604
06050,2017,8,0.17845
06050,2018,1,0.0003
06050,2019,1,0.005
06050,2020,2,0.009000000000000001
06050,2021,3,0.086
06050,2022,10,0.03205
06050,2023,3,0.006
06051,2008,1,0.005464
06051,2012,1,4.9999999999999996e-05
06051,2021,1,0.012
06051,2023,2,0.00105
06052,2008,1,9.999999999999999e-06
06052,2013,1,9.999999999999999e-06
06053,2008,1,0.0003
06053,2011,3,0.0058
06053,2012,1,0.016736
06053,2014,1,0.00065
06053,2019,1,0.06
06053,2020,1,0.013
06053,2021,1,2.9999999999999997e-05
06053,2022,1,0.012
06053,2023,1,0.00019999999999999998
06054,2007,2,0.0006
06054,2011,1,4.9999999999999996e-05
06054,2017,1,4.4999999999999996e-05
06054,2021,1,0.00039999999999999996
06054,2022,2,0.0007999999999999999
06055,2006,1,1.9999999999999998e-05
06055,2015,2,0.0085
06055,2017,1,0.00669
06055,2023,1,9.999999999999999e-05
06057,2007,3,0.007549999999999999
06057,2009,1,0.001
06057,2012,2,0.0544
06057,2016,4,0.011588
06057,2017,2,0.000655
06057,2022,2,0.0037
06057,2023,1,9.999999999999999e-05
06058,2006,1,0.00019999999999999998
06058,2007,2,0.00201
06058,2008,1,0.004
06058,2009,1,0.00039999999999999996
06058,2010,2,0.024177
06058,2011,1,0.00039999999999999996
06058,2018,1,0.00878
06058,2019,1,0.0005
06058,2020,1,0.0005
06058,2023,1,0.0005
06059,2006,3,0.0038
06059,2007,1,0.003
06059,2008,1,0.002
06059,2009,2,0.007199999999999999
06059,2010,1,0.0005
06059,2011,2,0.011
06059,2012,2,0.0032
06059,2014,2,0.0022
06059,2021,1,0.003
06059,2022,1,0.00011999999999999999
06059,2023,2,0.0007
06060,2006,2,0.017499999999999998
06060,2007,3,0.0026
06060,2011,1,0.005
06060,2017,1,0.0127
06060,2020,1,9.999999999999999e-05
06061,2006,1,9.999999999999999e-05
06062,2007,1,0.065
06062,2008,4,0.001242
06062,2009,2,0.0055
06062,2010,1,0.002
06062,2012,2,0.0278
06062,2015,1,0.008
06062,2018,1,0.09
06062,2019,1,1.7999999999999998
06062,2020,1,0.0005
06062,2022,1,0.046
06063,2007,1,0.002
06063,2011,1,0.0005
06064,2007,5,0.012
06064,2011,1,0.004
06065,2006,1,0.0005
06065,2007,5,0.0049
06065,2014,1,0.003
06065,2016,2,0.005398
06065,2019,1,9.999999999999999e-05
06065,2021,1,9.999999999999999e-05
06066,2008,1,0.005
06066,2012,2,0.0007
06066,2016,2,0.00039999999999999996
06066,2017,3,0.126075
06066,2018,1,0.0013
06066,2019,1,0.02
06066,2020,1,0.0005
06066,2023,1,0.0003
06067,2011,1,0.001
06067,2012,1,0.00039999999999999996
06067,2021,1,0.0006
06067,2022,2,0.11214999999999999
06067,2023,1,0.00019999999999999998
06068,2006,1,0.002
06068,2009,1,0.0184
06068,2010,1,0.005
06068,2011,1,0.011557
06068,2016,2,0.008342
06068,2019,1,0.0006
06068,2020,1,0.0005
06068,2022,1,0.0025
06069,2006,5,0.00595
06069,2007,5,0.01092
06069,2008,1,0.0087
06069,2009,6,0.0132
06069,2011,2,0.0070999999999999995
06069,2014,1,0.004
06069,2017,2,0.003432
06069,2021,1,0.0007999999999999999
06069,2023,1,0.0003
06070,2007,2,0.0006299999999999999
06070,2008,1,9.999999999999999e-05
06070,2009,3,0.08920499999999999
06070,2010,2,0.0031
06070,2013,1,0.005
06070,2014,1,0.045599999999999995
06070,2017,3,0.057730000000000004
06070,2019,2,0.0803
06070,2020,2,0.2004
06070,2021,3,0.0093
06070,2022,2,0.00019999999999999998
06070,2023,1,0.0005
06071,2006,1,0.00025
06071,2008,1,0.00045
06071,2010,1,0.006
06071,2012,4,0.023920999999999998
06071,2014,1,0.0036999999999999997
06071,2015,1,0.0086
06071,2020,2,0.20299999999999999
06071,2021,2,0.02555
06071,2023,1,7e-05
06072,2007,2,1.0506
06072,2009,1,0.0007999999999999999
06072,2013,1,0.0214
06072,2014,1,0.0025
06072,2015,1,0.023799999999999998
06072,2017,1,0.01
06072,2018,1,0.00556
06072,2019,1,9.999999999999999e-05
06072,2021,1,0.003
06072,2023,1,9.999999999999999e-05
06073,2006,1,0.003
06073,2007,1,0.19
06073,2009,3,0.00063
06073,2011,3,0.7056499999999999
06073,2012,1,0.003
06073,2017,1,0.00929
06073,2021,2,0.10599999999999998
06074,2006,5,0.00821
06074,2007,2,0.0176
06074,2008,2,0.30429999999999996
06074,2009,8,0.102
06074,2010,1,0.0075
06074,2011,2,0.020203
06074,2012,8,0.5907
06074,2013,3,0.031299999999999994
06074,2014,7,0.8023
06074,2015,15,0.43884999999999996
06074,2016,20,0.728424
06074,2017,7,0.3475
06074,2018,7,0.27271999999999996
06074,2019,8,0.7692
06074,2021,3,0.008
06074,2022,13,0.02784
06074,2023,3,0.0037
06075,2006,6,0.00405
06075,2007,2,0.0019
06075,2010,2,0.015894
06075,2011,1,4.9999999999999996e-05
06075,2012,1,0.0015
06075,2014,1,5.9999999999999995e-05
06075,2016,6,0.021741999999999997
06075,2017,1,0.00349
06075,2018,1,6e-06
06075,2023,1,0.00019999999999999998
06076,2008,1,0.002
06076,2022,1,0.0006
06076,2023,1,0.010799999999999999
06077,2006,4,0.00165
06077,2007,2,0.00505
06077,2008,2,0.048010000000000004
06077,2009,2,0.001
06077,2012,1,0.0132
06077,2013,1,0.006999999999999999
06077,2015,2,0.004
06077,2016,6,0.0041259999999999995
06077,2017,6,1.5355400000000001
06077,2018,3,0.02175
06077,2019,2,0.0149
06077,2022,2,0.0645
06077,2023,3,0.0027
06078,2007,2,3.9999999999999996e-05
06079,2006,3,0.00195
06079,2007,4,0.0044
06079,2008,2,0.00065
06079,2009,2,0.0025
06079,2013,1,0.0005
06079,2014,1,0.00019999999999999998
06079,2015,3,0.0014
06079,2018,1,1.9999999999999998e-05
06079,2019,1,0.00019999999999999998
06079,2020,1,0.002
06079,2021,2,0.014499999999999999
06079,2022,3,0.00265
06079,2023,2,0.00011999999999999999
06080,2009,1,0.0003
06080,2017,1,0.00624
06081,2012,1,0.0025
06081,2013,1,4.9999999999999996e-05
06081,2017,2,0.016489999999999998
06081,2023,3,0.008015
06082,2006,1,0.0005
06082,2007,1,0.019
06082,2014,1,0.1722
06082,2016,2,0.015846
06083,2006,1,0.00019999999999999998
06083,2007,5,0.00622
06083,2008,2,0.4903
06083,2009,1,0.0003
06083,2010,1,0.012985
06083,2011,1,0.0005
06083,2012,4,0.00456
06083,2013,1,0.00019999999999999998
06083,2015,2,1.3143999999999998
06083,2017,2,0.017259999999999998
06083,2021,1,0.00045
06083,2022,4,0.0116
06083,2023,2,0.0007
06084,2006,1,0.005
06084,2007,3,0.0103
06084,2008,1,0.0015
06084,2009,2,0.0031999999999999997
06084,2019,1,0.018099999999999998
06084,2022,3,0.00153
06084,2023,1,0.002
06085,2006,2,0.00503
06085,2007,1,0.012
06085,2009,2,0.00019999999999999998
06085,2013,1,0.0029449999999999997
06085,2016,2,0.000708
06085,2023,4,0.0009
06086,2006,3,0.00266
06086,2007,2,0.1269
06086,2012,2,0.007
06086,2015,3,0.03558
06086,2016,4,0.002816
06086,2019,1,9.999999999999999e-05
06086,2020,1,0.0005
06088,2006,5,0.00575
06088,2007,20,0.04444
06088,2008,5,0.014755
06088,2009,6,0.014863999999999999
06088,2010,6,0.012
06088,2011,4,0.01056
06088,2012,3,0.01
06088,2014,6,0.0144
06088,2015,3,0.026099999999999998
06088,2016,4,0.00548
06088,2017,2,0.00154
06088,2018,2,0.001
06088,2019,2,0.0015
06088,2020,2,0.0081
06088,2021,1,0.0003
06088,2022,4,0.00155
06088,2023,6,0.14781999999999998
06089,2006,1,0.008
06089,2007,3,0.0018
06089,2008,1,0.00015
06089,2009,2,0.004999999999999999
06089,2012,1,0.00025
06089,2016,2,0.0006
06090,2006,5,0.00865
06090,2007,4,0.0018
06090,2008,1,0.001
06090,2009,1,0.0025
06090,2010,2,0.0015999999999999999
06090,2012,1,0.00019999999999999998
06090,2013,1,0.001
06090,2019,2,0.00101
06090,2021,1,0.0003
06091,2006,3,0.0986
06091,2008,1,0.0005
06091,2009,4,0.00622
06091,2011,1,0.0005
06091,2013,1,0.04
06091,2015,2,7e-05
06091,2016,2,9.999999999999999e-06
06091,2017,1,0.0165
06091,2021,1,0.005
06092,2007,3,0.0054
06092,2009,1,0.001
06092,2011,1,0.013441
06092,2013,1,0.00019999999999999998
06092,2017,1,0.00029
06092,2019,1,0.0003
06093,2015,1,0.0005
06093,2019,1,0.0012
06093,2020,1,0.034999999999999996
06094,2006,2,0.0072499999999999995
06094,2007,1,0.055799999999999995
06094,2008,1,9.999999999999999e-05
06094,2011,1,0.002
06094,2019,1,0.0003
06094,2020,2,0.0009499999999999999
06095,2007,1,0.002
06095,2009,2,0.00028
06095,2014,1,0.0015
06095,2017,1,0.01082
06095,2021,1,0.0056
06096,2015,1,0.006999999999999999
06096,2020,1,0.00015
06096,2022,1,0.041999999999999996
06097,2007,1,0.0003
06097,2009,1,0.001
06098,2007,2,0.004999999999999999
06098,2008,1,0.024999999999999998
06098,2010,1,0.0005
06098,2012,1,0.0096
06098,2015,2,0.0051
06098,2016,2,0.12064799999999999
06098,2017,1,0.0023599999999999997
06098,2019,1,0.03
06098,2022,1,0.006
06098,2023,1,0.002
06099,2006,1,0.0007999999999999999
06099,2009,1,0.001
06099,2011,2,0.015404999999999999
06099,2012,1,0.0006
06099,2016,2,0.000704
06099,2019,1,0.0003
06100,2006,2,0.282
06100,2007,2,0.0044
06100,2013,1,0.002
06100,2023,1,4.9999999999999996e-05
06101,2006,2,0.003
06101,2007,2,0.2092
06101,2008,5,0.1334
06101,2009,3,0.275
06101,2010,1,0.003
06101,2012,1,0.001
06101,2013,1,0.0304
06101,2015,1,0.001
06101,2017,1,0.089033
06101,2018,1,0.015
06102,2022,1,0.005
06102,2023,1,0.0092
06103,2006,2,0.0011
06103,2007,1,0.005
06103,2009,1,0.00019999999999999998
06103,2015,5,0.5490999999999999
06103,2016,2,0.6461
06103,2017,7,0.13204999999999997
06103,2018,1,0.1119
06103,2019,3,0.0009
06103,2020,4,0.21849999999999997
06103,2021,1,0.0005
06103,2022,2,0.018
06103,2023,3,0.05105
06104,2006,1,0.022799999999999997
06104,2007,2,0.528
06104,2009,1,0.0015
06104,2010,1,0.00039999999999999996
06104,2012,1,9.999999999999999e-05
06104,2013,1,0.0005
06104,2014,1,0.008
06104,2015,1,0.010047
06104,2017,2,0.0060799999999999995
06104,2018,2,0.011
06104,2022,1,0.071
06104,2023,1,0.0073
06105,2006,1,0.0003
06105,2007,4,0.0040999999999999995
06105,2008,2,0.00251
06105,2009,1,0.00015
06105,2010,1,0.001
06105,2011,1,0.0015
06105,2019,1,0.0025
06105,2020,2,0.00165
06106,2006,1,0.00025
06106,2011,1,0.003
06106,2023,1,9.999999999999999e-05
06107,2021,1,9.999999999999999e-05
06108,2007,1,0.0003
06108,2015,1,0.001
06109,2006,1,0.0631
06109,2007,1,0.003
06109,2013,1,0.00039999999999999996
06109,2017,1,0.00227
06109,2018,1,0.0097
06109,2023,1,9.999999999999999e-06
06110,2006,1,7.999999999999999e-05
06110,2008,2,0.00101
06110,2017,1,0.0013
06110,2020,1,0.00019999999999999998
06111,2007,1,4.9999999999999996e-05
06111,2011,1,0.0006
06111,2022,2,0.0026
06111,2023,1,0.003
06112,2008,1,0.0003
06112,2011,1,0.001
06112,2022,1,0.001
06113,2009,3,0.0036
06114,2014,2,0.019
06114,2016,2,0.008008
06114,2020,1,0.0006
06114,2021,1,0.0039
06115,2006,1,0.004
06115,2010,1,0.001
06115,2015,1,0.0007999999999999999
06115,2019,1,0.0005
06116,2006,1,0.00019999999999999998
06116,2007,1,0.003
06116,2012,2,0.12075
06116,2013,1,0.00019999999999999998
06116,2017,1,0.00345
06116,2020,4,0.177
06116,2021,2,0.0082
06116,2022,1,0.001
06116,2023,4,0.09678999999999999
06117,2010,1,0.005
06117,2014,1,0.0159
06117,2022,1,1.9999999999999998e-05
06118,2006,2,0.004
06118,2008,1,0.007122
06118,2009,1,0.008
06118,2010,1,0.0025
06118,2011,1,0.002
06118,2012,1,9.999999999999999e-05
06118,2016,2,0.00019999999999999998
06118,2017,2,0.42849
06118,2019,1,0.00019999999999999998
06118,2021,2,0.0070999999999999995
06118,2023,1,7e-05
06120,2009,1,9.999999999999999e-05
06120,2010,1,0.00035
06120,2011,1,0.008
06120,2012,2,0.00061
06120,2017,1,0.00039
06120,2018,1,0.005
06120,2019,1,0.003
06120,2023,3,0.004095
06122,2006,2,0.0217
06122,2007,4,0.012499999999999999
06122,2008,1,0.0003
06122,2010,1,0.002
06122,2011,1,0.0015
06122,2012,1,0.005
06122,2014,1,0.003
06122,2016,2,0.001
06122,2017,1,8.999999999999999e-05
06122,2021,1,0.001
06122,2022,2,0.007
06123,2007,1,0.015
06123,2009,1,0.003
06123,2023,1,9.999999999999999e-05
06124,2007,1,0.008
06126,2006,1,0.1195
06126,2010,1,0.0015
06126,2011,1,0.002
06126,2015,2,0.0029
06126,2016,2,0.00132
06126,2017,1,2.4999999999999998e-05
06126,2018,1,0.0003
06126,2021,1,7.999999999999999e-05
06127,2007,2,0.00152
06127,2008,1,0.0025
06127,2009,1,1.9999999999999998e-05
06127,2011,3,0.0047
06127,2015,1,0.0112
06127,2020,1,0.001
06127,2021,1,0.002
06128,2007,1,0.001
06128,2008,1,0.005
06128,2009,1,9.999999999999999e-05
06128,2020,1,0.0007999999999999999
06129,2007,1,0.00015
06129,2012,1,9.999999999999999e-05
06129,2017,2,0.0024
06129,2022,1,3.9999999999999996e-05
06129,2023,2,0.00039999999999999996
06130,2006,3,0.002002
06130,2008,1,0.06
06130,2009,2,0.0159
06130,2010,1,0.00039999999999999996
06130,2011,1,0.001
06130,2012,1,0.001
06130,2014,2,0.003
06130,2015,2,1.9594999999999998
06130,2016,2,0.00019999999999999998
06130,2017,3,0.16237
06130,2018,1,0.0050999999999999995
06130,2019,2,0.033
06130,2020,3,0.4037
06130,2022,1,0.7237
06130,2023,1,0.41359999999999997
06132,2006,3,0.0398
06132,2009,2,0.002001
06132,2011,1,0.005
06132,2012,1,0.21339999999999998
06132,2014,1,0.0789
06132,2015,1,0.0892
06132,2016,2,0.006647999999999999
06132,2019,2,1.1001999999999998
06132,2022,2,0.020499999999999997
06132,2023,1,9.999999999999999e-05
06133,2013,1,4.9999999999999996e-05
06133,2015,1,0.0167
06133,2018,1,5.9999999999999995e-05
06133,2021,1,0.015
06134,2006,1,0.00039999999999999996
06134,2010,1,1.4999999999999999e-05
06134,2015,2,0.0062
06134,2018,1,9.999999999999999e-05
06134,2021,1,0.018
06134,2022,1,0.0007
06135,2017,1,0.00447
06135,2022,2,0.029099999999999997
06136,2006,1,9.999999999999999e-05
06136,2007,3,0.0031
06136,2009,3,0.0023
06136,2010,2,0.0051
06136,2013,3,0.00115
06136,2015,1,0.017499999999999998
06136,2016,4,0.0025559999999999997
06136,2017,3,0.0082
06136,2018,1,4.9999999999999996e-05
06136,2021,1,9.999999999999999e-05
06137,2008,1,0.0003
06137,2016,2,0.008
06137,2018,1,0.002
06137,2022,1,0.0472
06137,2023,2,0.0058
06138,2006,1,0.002
06138,2007,2,0.000205
06138,2008,2,0.01
06138,2012,1,0.0003
06138,2020,1,0.0005
06138,2023,1,9.999999999999999e-05
06139,2006,1,0.0005
06139,2009,1,9.999999999999999e-06
06139,2011,1,0.031597
06139,2020,1,9.999999999999999e-05
06140,2011,1,0.00019999999999999998
06140,2022,1,0.00039999999999999996
06141,2006,2,0.00019999999999999998
06141,2009,6,0.018601999999999997
06141,2010,2,0.013000000000000001
06141,2011,2,0.06326699999999999
06141,2017,1,3.9999999999999996e-05
06141,2018,2,0.00181
06141,2020,1,0.0005
06141,2022,1,0.00015
06142,2011,1,0.548443
06142,2016,2,0.21432199999999998
06142,2018,1,9.999999999999999e-05
06143,2009,2,6.5e-05
06143,2019,1,1.9999999999999998e-05
06144,2006,2,0.0006999999999999999
06144,2008,1,0.0005
06144,2009,1,0.013850999999999999
06144,2012,1,0.03
06144,2015,1,0.0005
06144,2016,4,0.009153999999999999
06144,2017,1,0.00217
06144,2019,1,0.0003
06144,2020,1,0.018
06144,2022,2,0.004015
06144,2023,1,0.0113
06145,2006,1,0.0003
06145,2008,1,0.006
06145,2013,1,0.03
06146,2007,1,5.9999999999999995e-05
06146,2017,1,0.15125
06147,2006,1,0.0009
06147,2007,3,0.001
06147,2008,1,4.9999999999999996e-05
06147,2009,1,0.00039999999999999996
06147,2010,1,0.0015
06147,2011,1,0.0014
06147,2012,3,0.006105
06147,2022,1,0.00039999999999999996
06147,2023,1,0.0702
