Année,Code INSEE,Surface parcourue (km2)
2006,2A006,9.999999999999999e-05
2006,40123,0.001
2006,83049,0.03
2006,19157,0.02
2006,17274,9.999999999999999e-05
2006,2B182,0.0015
2006,33273,0.0003
2006,83136,9.999999999999999e-05
2006,66096,0.006
2006,46324,0.01
2006,17051,0.002
2006,2B049,0.0034999999999999996
2006,33539,0.011
2006,48187,0.0003
2006,2A031,0.003
2006,40303,0.07429999999999999
2006,46157,0.002
2006,40229,1e-06
2006,11279,0.003
2006,07024,0.001
2006,11367,0.0003
2006,07280,0.005128
2006,07280,0.0319
2006,24472,0.01
2006,83129,1.9999999999999998e-05
2006,13028,0.001
2006,83073,0.00039999999999999996
2006,2A018,0.09999999999999999
2006,2A359,0.005
2006,07302,0.0006
2006,2B086,0.005
2006,13075,2.9999999999999997e-05
2006,07344,0.150492
2006,83012,0.0005
2006,2A004,0.00019999999999999998
2006,66108,0.02
2006,07333,3e-06
2006,11416,0.001
2006,07172,0.034763999999999996
2006,07309,0.00019999999999999998
2006,26339,0.00039999999999999996
2006,33056,0.0005
2006,40303,0.005
2006,24374,0.00015
2006,31248,0.02
2006,34306,9.999999999999999e-05
2006,12086,0.049999999999999996
2006,2A001,0.004
2006,24264,0.0005
2006,17263,0.00019999999999999998
2006,24459,0.002
2006,83092,0.00039999999999999996
2006,24115,0.0005
2006,33503,4.9999999999999996e-05
2006,16147,5.9999999999999995e-05
2006,2A349,0.02
2006,07126,0.003
2006,2B143,0.001
2006,34056,0.0036999999999999997
2006,2B124,0.00039999999999999996
2006,46042,0.03
2006,40326,0.18
2006,33214,1.9999999999999998e-05
2006,64141,1e-06
2006,17243,0.003
2006,40184,4.9999999999999996e-05
2006,2A130,1.9999999999999998e-05
2006,83092,1.9999999999999998e-05
2006,16291,2.9999999999999997e-05
2006,33297,0.001
2006,38043,0.00019999999999999998
2006,24246,0.015
2006,40311,0.0005
2006,48012,3.9999999999999996e-05
2006,34138,0.0146
2006,17312,0.001
2006,2A269,0.001
2006,2B002,0.12
2006,2A191,0.0005
2006,2B153,0.00019999999999999998
2006,24027,0.0005
2006,83090,0.0007999999999999999
2006,07153,0.011122
2006,40210,0.005
2006,40178,0.0005499999999999999
2006,2A090,0.001
2006,2A272,0.00019999999999999998
2006,13070,9.999999999999999e-06
2006,40210,0.003
2006,84147,0.04
2006,33236,0.0005
2006,13001,0.008
2006,34092,0.0015999999999999999
2006,13001,0.001
2006,2A032,0.004
2006,2A004,0.004
2006,2A103,0.005
2006,2B185,0.004
2006,2B120,0.03
2006,66119,0.04
2006,46205,0.015
2006,33422,0.003
2006,07165,0.0045
2006,2A351,0.0015
2006,40229,0.0152
2006,46126,0.0101
2006,40169,0.0005
2006,33009,9.999999999999999e-05
2006,13106,1.9999999999999998e-05
2006,40163,0.001
2006,33529,0.005
2006,40135,0.002
2006,40080,0.00025
2006,38561,0.0005
2006,33422,0.015
2006,33374,0.015
2006,17378,0.006999999999999999
2006,46058,0.002
2006,19027,0.01
2006,40006,0.01
2006,2A284,9.999999999999999e-05
2006,33184,0.0005
2006,33374,0.003
2006,40143,9.999999999999999e-06
2006,40332,2.9999999999999997e-05
2006,40046,9.999999999999999e-05
2006,33529,9.999999999999999e-06
2006,40210,4.9999999999999996e-06
2006,40046,9.999999999999999e-06
2006,2A272,0.049999999999999996
2006,66106,0.04
2006,2A272,0.0009
2006,2A323,0.0025
2006,46176,4.9999999999999996e-05
2006,2A006,0.0005
2006,40307,0.015
2006,2A040,0.0007999999999999999
2006,33225,0.003
2006,34069,0.0026
2006,40157,0.01
2006,33042,9.999999999999999e-05
2006,33498,0.004
2006,33271,9.999999999999999e-05
2006,40319,9.999999999999999e-06
2006,33471,0.0015
2006,48062,0.002
2006,2A189,0.15
2006,07073,4.9999999999999996e-05
2006,06118,0.003
2006,2B184,1.45
2006,16358,0.003
2006,40311,0.0005
2006,06075,0.001
2006,16246,0.00025
2006,46221,4.9999999999999996e-05
2006,17074,0.0025
2006,40107,0.023
2006,66071,0.06
2006,33051,0.001
2006,40060,0.01
2006,46202,4.9999999999999996e-05
2006,06006,0.002
2006,33376,0.0005
2006,97408,0.0005
2006,97408,0.01
2006,2A006,0.0006
2006,2B165,0.002
2006,2B148,0.0003
2006,2A271,0.0006
2006,66158,0.003
2006,2A092,1.9999999999999998e-05
2006,2A031,0.0005
2006,2A099,7.999999999999999e-05
2006,2A065,0.001
2006,2A017,0.0003
2006,2A146,0.00015
2006,83072,9.999999999999999e-05
2006,2A276,0.00015
2006,07147,0.015711
2006,2A160,0.00019999999999999998
2006,07155,0.001
2006,2A001,0.001
2006,06075,0.002
2006,2A092,0.0015
2006,2A017,0.03
2006,33199,0.006999999999999999
2006,86262,0.005
2006,71124,3.9999999999999996e-05
2006,2B350,2e-06
2006,2A349,0.0003
2006,06043,0.002
2006,2A006,0.0015
2006,33229,0.0015
2006,83028,2e-06
2006,33302,0.005
2006,48009,0.00019999999999999998
2006,2A115,0.024999999999999998
2006,2A006,0.039
2006,83028,2e-06
2006,86254,0.01015
2006,33095,0.01
2006,24108,9.999999999999999e-05
2006,33333,0.003
2006,33214,0.001
2006,33229,9.999999999999999e-05
2006,2A308,0.03
2006,2A128,0.0015
2006,16415,4.9999999999999996e-05
2006,2A130,0.00019999999999999998
2006,33012,0.002
2006,07095,0.0025
2006,2A006,0.0015
2006,83029,0.002
2006,83081,9.999999999999999e-05
2006,46237,0.0005
2006,33273,0.0015
2006,84054,0.001
2006,07324,9.999999999999999e-06
2006,2A276,1.9999999999999998e-05
2006,83065,0.002
2006,05179,0.010005
2006,17240,0.01
2006,83065,9.999999999999999e-05
2006,2B002,0.001
2006,2B002,0.03
2006,83099,0.0006
2006,2A181,0.0005
2006,83099,0.189
2006,34195,9.999999999999999e-05
2006,04049,0.056999999999999995
2006,2A031,4.9999999999999996e-05
2006,2B034,4.9999999999999996e-05
2006,2B002,0.00019999999999999998
2006,2B220,0.00015999999999999999
2006,2B096,9.999999999999999e-05
2006,07212,0.00019999999999999998
2006,07012,0.005
2006,07342,0.00015
2006,2A065,4.9999999999999996e-05
2006,2A004,0.00015
2006,2A017,0.01
2006,2A270,9.999999999999999e-05
2006,2A006,0.032
2006,83150,0.0005
2006,2A262,0.00019999999999999998
2006,34195,0.005
2006,83051,0.12
2006,13055,0.0005
2006,46297,0.01
2006,13055,0.02
2006,07261,9.999999999999999e-05
2006,2A266,0.0005
2006,07322,0.0034999999999999996
2006,66044,0.02
2006,2B088,4.9999999999999996e-05
2006,33199,1.9999999999999998e-05
2006,05179,0.02
2006,2A127,0.032
2006,83140,0.005
2006,04182,0.02
2006,48002,4.9999999999999996e-05
2006,07087,0.003
2006,48037,0.0006
2006,34124,0.0005
2006,83065,0.00013
2006,07137,0.011670999999999999
2006,11157,0.077
2006,38192,0.0017
2006,34124,0.0006
2006,83140,0.0005
2006,83055,9.999999999999999e-05
2006,2A028,9.999999999999999e-05
2006,34011,0.013999999999999999
2006,66108,0.049999999999999996
2006,56256,0.02
2006,40167,0.01
2006,83069,0.0005
2006,04182,0.034999999999999996
2006,34195,9.999999999999999e-05
2006,40210,0.002
2006,86203,0.015
2006,40257,0.00019999999999999998
2006,86032,0.01
2006,40085,0.014499999999999999
2006,66220,0.049999999999999996
2006,2A272,0.00019999999999999998
2006,07284,0.001
2006,83069,2e-06
2006,2B319,0.005
2006,2A269,0.00039999999999999996
2006,07284,0.001
2006,2A322,0.00019999999999999998
2006,13114,0.0015
2006,33498,0.0007999999999999999
2006,83148,0.00019999999999999998
2006,17240,9.999999999999999e-05
2006,66069,0.01
2006,83071,0.002
2006,2A272,9.999999999999999e-05
2006,2A004,0.0005
2006,06030,0.001
2006,13088,0.06999999999999999
2006,2A247,0.0007999999999999999
2006,33387,0.008069999999999999
2006,17240,0.001
2006,2A004,0.003
2006,33374,0.005
2006,06006,0.41209999999999997
2006,33529,4.9999999999999996e-05
2006,16085,0.001
2006,26277,0.003
2006,38342,0.01
2006,34195,0.0003
2006,84131,0.06005
2006,34006,0.015
2006,2A142,0.00019999999999999998
2006,2A115,9.999999999999999e-05
2006,17462,0.00019999999999999998
2006,16195,0.08
2006,83138,0.00039999999999999996
2006,48156,0.0005
2006,30323,0.424799
2006,2A031,4.9999999999999996e-05
2006,13056,0.005
2006,66222,0.015
2006,04035,0.08
2006,30324,0.0317
2006,07317,0.002
2006,33233,0.002
2006,2A203,0.01
2006,33229,4.9999999999999996e-05
2006,06069,0.0005
2006,06069,0.005
2006,24141,0.0015
2006,48036,0.002
2006,07348,0.076
2006,13114,0.002
2006,48009,0.00019999999999999998
2006,48092,4.9999999999999996e-05
2006,13001,9.999999999999999e-05
2006,16380,0.005
2006,30129,0.024499999999999997
2006,30129,0.0028
2006,2B120,0.003
2006,48080,4.9999999999999996e-05
2006,06091,0.0756
2006,33501,0.0015
2006,16287,0.00025
2006,33417,9.999999999999999e-05
2006,11200,0.006
2006,33199,9.999999999999999e-06
2006,2B286,0.0013
2006,33019,9.999999999999999e-06
2006,33051,1.2e-05
2006,33498,9.999999999999999e-06
2006,48129,9.999999999999999e-05
2006,34079,0.0015
2006,07140,0.04
2006,83072,4.9999999999999996e-06
2006,86294,0.00019999999999999998
2006,33417,4.9999999999999996e-05
2006,33424,0.003
2006,33042,0.003
2006,83148,0.00015
2006,33029,0.0034999999999999996
2006,66069,0.0015
2006,33297,0.0015
2006,33417,1.9999999999999998e-05
2006,33454,0.001
2006,33203,0.002
2006,33203,0.003
2006,40167,9.999999999999999e-05
2006,48115,0.0005
2006,33042,0.002
2006,40164,0.005
2006,40320,4.9999999999999996e-05
2006,30114,0.0007999999999999999
2006,33498,4.9999999999999996e-05
2006,33417,0.0015
2006,33417,0.00019999999999999998
2006,33011,9.999999999999999e-06
2006,2B238,1.9999999999999998e-05
2006,48128,0.002
2006,33229,0.0005
2006,83120,0.00019999999999999998
2006,30129,0.0026999999999999997
2006,13026,0.003
2006,33333,0.003
2006,40197,0.0005
2006,2A300,2.9999999999999997e-05
2006,40051,0.01
2006,24200,0.002
2006,13059,0.003
2006,33417,0.005
2006,33042,9.999999999999999e-06
2006,26169,0.06999999999999999
2006,40167,0.02
2006,06103,0.001
2006,07115,0.003
2006,34079,0.019
2006,40227,4.9999999999999996e-06
2006,17366,0.005
2006,83145,1.9999999999999998e-05
2006,83101,0.006
2006,33019,0.00019999999999999998
2006,07337,0.0003
2006,33051,0.00019999999999999998
2006,33449,0.0015
2006,33529,0.00019999999999999998
2006,26228,0.0003
2006,07241,0.0015
2006,33122,0.003
2006,66213,0.024999999999999998
2006,2A272,0.02
2006,16004,9.999999999999999e-05
2006,83143,0.003
2006,2B120,0.0003
2006,83136,2.9999999999999997e-05
2006,13110,1.9999999999999998e-05
2006,2B314,0.0003
2006,83040,1.9999999999999998e-05
2006,83040,0.006
2006,83040,9.999999999999999e-06
2006,83040,0.003
2006,13040,1.9999999999999998e-05
2006,11433,9.999999999999999e-05
2006,11056,1.9999999999999998e-05
2006,06011,0.0015
2006,04111,0.01
2006,2A330,0.00019999999999999998
2006,13007,0.00014
2006,84133,0.003
2006,13001,9.999999999999999e-06
2006,83043,0.0003
2006,83043,4.9999999999999996e-05
2006,83121,2.9999999999999997e-05
2006,83100,0.0015
2006,66127,0.02
2006,06106,0.00025
2006,13110,0.00015
2006,34344,0.001
2006,83126,0.0034999999999999996
2006,30343,0.0053
2006,83120,0.002
2006,40326,0.005
2006,83043,9.999999999999999e-05
2006,26135,0.001
2006,34232,0.3
2006,34341,0.12
2006,13079,1.9999999999999998e-05
2006,84035,3.9999999999999996e-05
2006,33529,0.0003
2006,2A272,0.003
2006,33284,0.006
2006,13076,4.9999999999999996e-05
2006,83086,0.001
2006,84038,0.19
2006,30324,0.005399999999999999
2006,33527,0.003
2006,33449,0.0005
2006,40150,0.00019999999999999998
2006,26354,0.001
2006,30324,0.015
2006,83101,1.9999999999999998e-05
2006,33266,0.002
2006,11436,0.001063
2006,34006,0.006999999999999999
2006,11259,0.0007
2006,07155,0.0003
2006,2B346,0.001
2006,34232,0.002
2006,33318,9.999999999999999e-06
2006,2A133,9.999999999999999e-05
2006,2A300,1.9999999999999998e-05
2006,33318,4.9999999999999996e-05
2006,2B049,3.9e-05
2006,2A300,1.9999999999999998e-05
2006,2A041,9.999999999999999e-06
2006,11069,9.999999999999999e-06
2006,2B261,0.0005
2006,2A198,3.9999999999999996e-05
2006,83001,1.9999999999999998e-05
2006,2A103,0.065
2006,06088,0.0025
2006,2A062,4.9999999999999996e-05
2006,83077,0.0025
2006,11124,0.0006
2006,83101,0.0003
2006,13001,0.005
2006,2B096,9.999999999999999e-06
2006,06079,0.0015
2006,07258,0.0006
2006,2B293,4.9999999999999996e-05
2006,13001,0.00019999999999999998
2006,13015,1.9999999999999998e-05
2006,17225,0.002
2006,66165,0.01
2006,33051,0.001
2006,66134,0.02
2006,26263,0.011
2006,34124,0.00019999999999999998
2006,05010,0.04
2006,33521,9.999999999999999e-06
2006,2A209,2.9999999999999997e-05
2006,33051,0.00019999999999999998
2006,33051,0.0012
2006,34103,0.015
2006,07155,0.001
2006,48015,7.999999999999999e-05
2006,11041,0.008
2006,34328,0.09999999999999999
2006,2B148,0.0005
2006,33297,0.0015
2006,30333,0.2814
2006,03074,0.004
2006,13025,0.03
2006,33448,0.0005
2006,66120,0.010499999999999999
2006,2A211,4.9999999999999996e-05
2006,48146,0.00019999999999999998
2006,48016,2e-06
2006,11144,0.0493
2006,13030,9.999999999999999e-05
2006,34274,0.0005
2006,07196,0.0015
2006,66065,0.015
2006,84126,9.999999999999999e-05
2006,83076,0.00019999999999999998
2006,13085,0.0005
2006,33382,0.01
2006,2B049,9.999999999999999e-06
2006,40311,0.008
2006,06048,9.999999999999999e-05
2006,84049,0.008
2006,83107,9.999999999999999e-05
2006,83121,0.00039999999999999996
2006,06074,2.9999999999999997e-05
2006,83128,4.9999999999999996e-06
2006,83073,0.00019999999999999998
2006,04128,0.18
2006,2A272,0.03
2006,83150,9.999999999999999e-05
2006,83150,0.00015
2006,2B095,9.999999999999999e-06
2006,2B083,1.4999999999999999e-05
2006,83108,0.0003
2006,83037,2.9999999999999997e-05
2006,83007,9.999999999999999e-06
2006,83023,3.9999999999999996e-05
2006,06161,0.0003
2006,2B046,0.003
2006,83049,2.9999999999999997e-05
2006,2B153,2.9999999999999997e-05
2006,40229,0.0007
2006,33471,0.001
2006,06065,0.0005
2006,2A114,0.0003
2006,33109,0.02
2006,2B153,9.999999999999999e-06
2006,2B354,9.999999999999999e-05
2006,13005,4.9999999999999996e-05
2006,07305,0.0015
2006,2A154,0.00019999999999999998
2006,83127,0.005
2006,2A272,9.999999999999999e-06
2006,48194,0.002
2006,84014,4.9999999999999996e-05
2006,48015,0.00019999999999999998
2006,26157,4.9999999999999996e-06
2006,48119,1e-06
2006,17250,0.09999999999999999
2006,2A108,9.999999999999999e-06
2006,2A108,9.999999999999999e-06
2006,2A108,0.006
2006,34096,9.999999999999999e-06
2006,2B354,4.9999999999999996e-05
2006,34228,9.999999999999999e-06
2006,13041,1.9999999999999998e-05
2006,33521,0.00019999999999999998
2006,30302,0.0006
2006,11014,4.9999999999999996e-05
2006,30081,0.0013
2006,2A300,9.999999999999999e-06
2006,26005,0.00039999999999999996
2006,56251,0.03
2006,24481,0.015
2006,13056,4.9999999999999996e-06
2006,33494,0.0003
2006,24292,4.9999999999999996e-05
2006,16081,9.999999999999999e-05
2006,83150,7.999999999999999e-05
2006,33362,0.00019999999999999998
2006,11262,3.9999999999999996e-05
2006,83128,1.9999999999999998e-05
2006,11168,4.9999999999999996e-05
2006,40287,1.9999999999999998e-05
2006,83023,0.0003
2006,66164,0.005
2006,13110,2.9999999999999997e-05
2006,2B283,3e-06
2006,40257,4.9999999999999996e-05
2006,11409,0.0025
2006,2B205,1.9999999999999998e-05
2006,45145,0.003
2006,2A035,1.9999999999999998e-05
2006,33528,0.002
2006,06077,4.9999999999999996e-05
2006,33498,0.006
2006,33019,0.008
2006,40123,0.006999999999999999
2006,06033,0.00019999999999999998
2006,33417,0.0015
2006,40123,0.024999999999999998
2006,48039,0.0012
2006,40210,0.002
2006,33333,4.9999999999999996e-05
2006,83071,0.00019999999999999998
2006,2B286,9.999999999999999e-05
2006,2B050,2e-06
2006,2B050,9.999999999999999e-06
2006,40170,4.9999999999999996e-05
2006,2A271,0.00019999999999999998
2006,04166,0.02
2006,13110,4.9999999999999996e-05
2006,34237,0.024999999999999998
2006,2A288,0.0003
2006,33528,1.9999999999999998e-05
2006,40155,0.002
2006,40170,0.0003
2006,33229,0.003
2006,40046,9.999999999999999e-05
2006,40163,0.002
2006,34172,0.0006
2006,40246,2e-06
2006,17250,0.001
2006,2A130,1.9999999999999998e-05
2006,48074,2.4999999999999998e-05
2006,40227,0.002
2006,40094,2.9999999999999997e-05
2006,01105,0.04
2006,40182,9.999999999999999e-06
2006,33233,0.0007
2006,40246,0.001
2006,40142,0.005
2006,13022,0.00019999999999999998
2006,17074,0.002
2006,33447,0.002
2006,2A085,0.0005
2006,2B286,0.0003
2006,33374,9.999999999999999e-06
2006,33154,0.034999999999999996
2006,33385,9.999999999999999e-05
2006,33385,0.006
2006,40257,9.999999999999999e-06
2006,13001,1.9999999999999998e-05
2006,17250,0.0005
2006,11264,0.191243
2006,33417,4.9999999999999996e-05
2006,06136,9.999999999999999e-05
2006,33284,0.003
2006,45145,0.001
2006,83127,4.9999999999999996e-05
2006,48148,0.001
2006,30306,0.0118
2006,2A269,0.0025
2006,2A092,9.999999999999999e-06
2006,33051,0.00019999999999999998
2006,40151,0.066
2006,2B286,0.020005
2006,33529,0.00019999999999999998
2006,83096,3.9999999999999996e-05
2006,17380,0.0005
2006,34184,0.023299999999999998
2006,40287,0.0182
2006,40287,0.006
2006,45145,9.999999999999999e-05
2006,13111,0.04
2006,2A249,0.04
2006,40310,0.002
2006,01034,0.03
2006,17140,0.02
2006,33379,4.9999999999999996e-05
2006,40243,0.053
2006,2A115,0.00019999999999999998
2006,40210,0.059
2006,33318,0.005
2006,56126,0.015
2006,33471,0.002
2006,45272,9.999999999999999e-05
2006,33229,0.015
2006,34098,0.003
2006,64180,0.04
2006,13087,0.0006
2006,13019,9.999999999999999e-05
2006,66161,0.01
2006,2B286,0.015
2006,2B033,0.005
2006,85167,0.002
2006,45216,0.0012
2006,06151,0.002
2006,45186,0.01
2006,40157,0.006
2006,13001,0.00015
2006,13117,9.999999999999999e-05
2006,13019,9.999999999999999e-06
2006,13117,4.9999999999999996e-05
2006,40295,0.011
2006,40114,0.02
2006,33300,0.04
2006,2A272,9.999999999999999e-06
2006,2A272,0.015
2006,2B354,4.9999999999999996e-05
2006,84089,0.004
2006,2A362,9.999999999999999e-05
2006,66058,0.03
2006,33168,9.999999999999999e-05
2006,83124,0.006
2006,83101,9.999999999999999e-06
2006,13001,0.00019999999999999998
2006,40288,9.999999999999999e-05
2006,40262,4.9999999999999996e-05
2006,13001,0.001
2006,68225,0.015
2006,33095,4.9999999999999996e-05
2006,13114,0.0003
2006,13114,2.9999999999999997e-05
2006,86070,0.41
2006,83011,0.00019999999999999998
2006,33374,2.9999999999999997e-05
2006,2A211,0.001
2006,30037,0.0005
2006,30037,9.999999999999999e-05
2006,40279,7.999999999999999e-05
2006,13015,1.9999999999999998e-05
2006,33214,0.001
2006,40014,2e-06
2006,45212,0.0025
2006,2A249,0.034999999999999996
2006,2A249,0.045
2006,2A249,0.005
2006,01380,0.01
2006,2A272,0.0007999999999999999
2006,33544,0.00019999999999999998
2006,45290,0.01
2006,33314,0.0005
2006,45279,0.001
2006,2A021,0.00019999999999999998
2006,33307,0.004
2006,47007,9.999999999999999e-05
2006,33300,0.00019999999999999998
2006,2B354,1.9999999999999998e-05
2006,01093,0.04
2006,33457,9.999999999999999e-06
2006,33422,0.00019999999999999998
2006,40246,0.004
2006,40297,0.0005
2006,83056,0.002
2006,66164,0.01
2006,66144,0.03
2006,30337,0.022199999999999998
2006,33229,0.01
2006,83050,0.001
2006,2A247,9.999999999999999e-06
2006,84008,0.002
2006,13001,9.999999999999999e-05
2006,2B250,0.03
2006,11198,2.9999999999999997e-05
2006,06151,0.005
2006,48135,4.9999999999999996e-05
2006,07156,0.0005
2006,2A322,9.999999999999999e-06
2006,37082,0.010199999999999999
2006,2B250,4.9999999999999996e-05
2006,2B029,0.00019999999999999998
2006,06075,0.0005
2006,06110,7.999999999999999e-05
2006,33122,9.999999999999999e-06
2006,01074,0.03
2006,2A272,0.010499999999999999
2006,2B251,0.02
2006,06090,9.999999999999999e-05
2006,04217,0.002
2006,34219,0.005
2006,83120,2.5
2006,2B012,0.001
2006,33540,0.0015
2006,33322,0.00019999999999999998
2006,26145,0.06
2006,40310,0.015
2006,06074,9.999999999999999e-05
2006,11152,0.0005
2006,68376,0.02
2006,33540,0.0015
2006,33292,9.999999999999999e-06
2006,2B033,0.001
2006,33248,0.001
2006,33155,9.999999999999999e-06
2006,33095,0.015
2006,66093,0.001
2006,48148,0.005
2006,33097,0.00019999999999999998
2006,2A198,0.0005
2006,16348,4.9999999999999996e-06
2006,2B320,0.015
2006,40149,0.049999999999999996
2006,83101,2.9999999999999997e-05
2006,33422,0.0003
2006,2A004,1.9999999999999998e-05
2006,33070,0.002
2006,83056,0.001
2006,33300,4.9999999999999996e-05
2006,13112,0.00019999999999999998
2006,2B049,0.87
2006,06027,0.00039999999999999996
2006,13073,0.17779999999999999
2006,33300,0.001
2006,2B143,9.999999999999999e-05
2006,2B143,0.003
2006,2A004,0.13899999999999998
2006,34341,0.01
2006,06043,4.9999999999999996e-05
2006,34098,0.002
2006,06085,2.9999999999999997e-05
2006,33307,0.01
2006,33214,4.9999999999999996e-05
2006,06055,1.9999999999999998e-05
2006,33422,0.0007999999999999999
2006,34095,0.15
2006,13021,0.005
2006,11386,0.084175
2006,2B354,0.00019999999999999998
2006,34144,0.001
2006,34144,0.005
2006,2B356,4.9999999999999996e-05
2006,58106,0.01
2006,06074,4.9999999999999996e-05
2006,33177,0.004
2006,2B341,4.9999999999999996e-05
2006,2A272,0.0003
2006,2A272,9.999999999999999e-06
2006,2B281,1e-06
2006,34098,0.015
2006,2B341,9.999999999999999e-06
2006,2A247,9.999999999999999e-06
2006,34022,0.011
2006,89089,0.01
2006,34098,0.015
2006,34039,0.09999999999999999
2006,46066,0.01
2006,2A254,9.999999999999999e-06
2006,40307,0.002
2006,2A006,0.033999999999999996
2006,13110,9.999999999999999e-05
2006,83120,9.999999999999999e-05
2006,33264,0.004
2006,83085,0.013397
2006,56061,0.02
